2|2|MT|B33|PUREGOLD|D01204|NORTH LUZON|DA0002|DIRECT ACCOUNT - NO DISTRIBUTOR|TCR286|PUREGOLD PC - TUGUEGARAO|B33A1|PG|0|0.0|0.0|0.0
ORAL CARE|OSA - PUREGOLD|CLOSE UP RED HOT RL PH 144X(2X11G)|CONDITIONAL||0|0|0
ORAL CARE|OSA - PUREGOLD|CLOSEUP RED HOT PH 36X145ML|CONDITIONAL||0|0|0
ORAL CARE|OSA - PUREGOLD|CLOSE UP RED HOT PH 96X50ML|CONDITIONAL||0|0|0
ORAL CARE|OSA - PUREGOLD|CLOSEUP RED HOT PH 48X95ML|CONDITIONAL||0|0|0
ORAL CARE|OSA - PUREGOLD|CLOSE UP MENTHOLCHILL FRSH GRN 96X50ML|CONDITIONAL||0|0|0
ORAL CARE|OSA - PUREGOLD|CLOSE UP MENTHOL FRESH PH 144X(2X11G)|CONDITIONAL||0|0|0
ORAL CARE|OSA - PUREGOLD|CLOSEUP MENTHOL FRESH GREEN PH 48X95ML|CONDITIONAL||0|0|0
ORAL CARE|OSA - PUREGOLD|CLOSE UP RED HOT PH 120X25ML|CONDITIONAL||0|0|0
ORAL CARE|OSA - PUREGOLD|CLOSEUP MENTHOL FRESH GREEN PH 36X145ML|CONDITIONAL||0|0|0
ORAL CARE|PLACE- SHARE OF SHELVES|TOTAL MEASUREMENT IN INCHES|LABEL||0|0|0
ORAL CARE|PLACE- SHARE OF SHELVES|ULP BRANDS|LABEL||0|0|0
ORAL CARE|PLACE- SHARE OF SHELVES|TOTAL ULP|COMPUTATIONAL||0|0|0
ORAL CARE|PLACE- SHARE OF SHELVES|ORAL CARE SOS|LABEL||0|0|0
ORAL CARE|PLACE- SHARE OF SHELVES|TOTAL CATEGORY|COMPUTATIONAL||0|0|0
ORAL CARE|PLACE- SHARE OF SHELVES|REMARKS|SINGLE ITEM SELECT||0|0|0
ORAL CARE|PLACE- SHARE OF SHELVES|ADD PHOTO|IMAGE CAPTURE||0|0|0
ORAL CARE|PLACE- SHELF STANDARD|CUP RED MINIMUM 60% OF TOTAL CUP SHELF SPACE|SINGLE ITEM SELECT||0|0|0
ORAL CARE|PLACE- SHELF STANDARD|CUP RED ACTUAL PERCENTAGE|NUMERIC||0|0|0
ORAL CARE|PLACE- SHELF STANDARD|ADD PHOTO|IMAGE CAPTURE||0|0|0
ORAL CARE|PROPOSITION|SHELF STRIP WITH CALL-TO-ACTION|SINGLE ITEM SELECT||0|0|0
ORAL CARE|PROPOSITION|REMARKS|SINGLE ITEM SELECT||0|0|0
ORAL CARE|PROPOSITION|ADD PHOTO|IMAGE CAPTURE||0|0|0
ORAL CARE|NOTES|NOTED AND ACKNOWLEDGING OOS:|LABEL||0|0|0
ORAL CARE|NOTES|NAME OF DIZER/FMS|SINGLE-LINE TEXT||0|0|0
ORAL CARE|NOTES|SIGNATURE OF DIZER/FMS|SIGNATURE CAPTURE||0|0|0
ORAL CARE|OTHER BRANCH CONCERNS|ORAL CARE CATEGORY CONCERNS|MULTI-LINE TEXT||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF|LABEL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF STD PWDR ROSE FRESH 96X65G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR SUN FRESH 96X65G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR KALAMANSI 96X65G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR BLOSSOM FRESH 144X82G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF NSD BAR BLOSSOM FRESH 96X140G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR CHERRY BLOSSOM 288X57G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF NSD BAR BFRESH 36X390G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR TAWAS 96X65G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR SUNFRESH 6X2200G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR BLOSSOMFRESH 6X2200G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF NSD BAR KALAMANSI 36X390G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR ANTIBAC 144X82G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF NSD BAR SFRSH 36X390G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF NSD BAR SUNFRESH 96X140G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR KALAMANSI 6X2200G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR BLOSSOMFRESH 12X1100G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD POWDER ROSE FRESH 144X100G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR CHERRY BLOSSOM 6X2200G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|SURF HS STD PWDR CHERRY BLOSSOM 12X1100G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|BREEZE|LABEL||0|0|0
LAUNDRY|OSA - PUREGOLD|BREEZE HSCN POWDER ACTIVEBLEACH 144X70G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|BREEZE HS CONC PWDR ACTVBLCH PCH12X1450G|CONDITIONAL||0|0|0
LAUNDRY|OSA - PUREGOLD|BREEZE HS CONC PWDR ACTVBLCH PCH24X700G|CONDITIONAL||0|0|0
LAUNDRY|PLACE- SHARE OF SHELVES|TOTAL MEASUREMENT IN INCHES|LABEL||0|0|0
LAUNDRY|PLACE- SHARE OF SHELVES|ULP BRANDS|LABEL||0|0|0
LAUNDRY|PLACE- SHARE OF SHELVES|TOTAL ULP|COMPUTATIONAL||0|0|0
LAUNDRY|PLACE- SHARE OF SHELVES|LAUNDRY SOS|LABEL||0|0|0
LAUNDRY|PLACE- SHARE OF SHELVES|TOTAL CATEGORY|COMPUTATIONAL||0|0|0
LAUNDRY|PLACE- SHARE OF SHELVES|REMARKS|SINGLE ITEM SELECT||0|0|0
LAUNDRY|PLACE- SHARE OF SHELVES|ADD PHOTO|IMAGE CAPTURE||0|0|0
LAUNDRY|PLACE- SHELF STANDARD|SEPARATION OF BASIC AND MASS PREMIUM|SINGLE ITEM SELECT||0|0|0
